,created_at,pos,neg
668,2017-02-12T13:04:49Z,1,0
669,2017-02-12T12:14:16Z,0,1
670,2017-02-12T11:55:10Z,1,0
671,2017-02-12T11:34:45Z,0,1
672,2017-02-12T05:02:01Z,0,1
673,2017-02-12T03:23:13Z,0,1
674,2017-02-11T23:24:08Z,1,0
675,2017-02-11T23:15:34Z,0,1
676,2017-02-11T23:00:21Z,1,0
677,2017-02-11T18:28:31Z,1,0
678,2017-02-11T13:33:53Z,1,0
679,2017-02-11T13:24:32Z,1,0
680,2017-02-11T13:18:43Z,1,0
681,2017-02-11T12:12:51Z,1,0
682,2017-02-10T23:24:51Z,1,0
683,2017-02-10T13:35:50Z,1,0
684,2017-02-10T13:15:27Z,0,1
685,2017-02-09T23:35:49Z,0,1
686,2017-02-09T15:58:01Z,0,1
687,2017-02-09T13:52:31Z,0,1
688,2017-02-09T13:31:59Z,1,0
689,2017-02-09T13:26:07Z,0,1
690,2017-02-09T13:19:08Z,1,0
691,2017-02-09T11:57:59Z,1,0
692,2017-02-09T01:05:53Z,0,1
693,2017-02-08T22:07:18Z,0,1
694,2017-02-08T21:46:14Z,1,0
695,2017-02-08T19:39:51Z,1,0
696,2017-02-08T19:22:33Z,1,0
697,2017-02-08T17:41:09Z,1,0
698,2017-02-08T15:54:01Z,1,0
699,2017-02-08T15:51:01Z,1,0
700,2017-02-08T15:23:29Z,1,0
701,2017-02-08T13:04:47Z,1,0
702,2017-02-08T12:03:18Z,0,1
703,2017-02-08T01:04:00Z,1,0
704,2017-02-07T16:25:13Z,1,0
705,2017-02-07T12:11:29Z,1,0
706,2017-02-07T02:49:28Z,1,0
707,2017-02-07T02:33:55Z,0,1
708,2017-02-06T23:33:52Z,1,0
709,2017-02-06T16:32:24Z,1,0
710,2017-02-06T12:07:55Z,1,0
711,2017-02-06T12:01:53Z,1,0
712,2017-02-06T03:36:54Z,1,0
713,2017-02-05T22:49:42Z,0,1
714,2017-02-05T20:42:33Z,1,0
715,2017-02-05T20:39:05Z,0,1
716,2017-02-05T00:48:12Z,1,0
717,2017-02-05T00:34:50Z,1,0
718,2017-02-04T23:37:59Z,1,0
719,2017-02-04T21:44:49Z,0,1
720,2017-02-04T20:44:07Z,1,0
721,2017-02-04T14:26:10Z,0,1
722,2017-02-04T13:39:27Z,1,0
723,2017-02-04T13:12:02Z,1,0
724,2017-02-04T13:06:39Z,1,0
725,2017-02-04T12:59:35Z,1,0
726,2017-02-04T03:07:47Z,1,0
727,2017-02-03T23:08:38Z,1,0
728,2017-02-03T12:51:58Z,1,0
729,2017-02-03T11:48:16Z,1,0
730,2017-02-03T11:41:11Z,1,0
731,2017-02-03T11:34:32Z,1,0
732,2017-02-03T11:28:02Z,1,0
733,2017-02-03T11:24:51Z,0,1
734,2017-02-02T17:29:16Z,0,1
735,2017-02-02T11:39:49Z,1,0
736,2017-02-02T11:34:36Z,0,1
737,2017-02-02T11:25:40Z,1,0
738,2017-02-02T11:18:21Z,0,1
739,2017-02-02T11:13:13Z,1,0
740,2017-02-02T03:55:49Z,1,0
741,2017-02-02T03:06:14Z,0,1
742,2017-02-01T12:50:16Z,1,0
743,2017-02-01T03:45:26Z,1,0
744,2017-02-01T01:01:03Z,0,1
745,2017-02-01T00:31:08Z,0,1
746,2017-01-31T11:27:02Z,0,1
747,2017-01-31T11:21:52Z,0,1
748,2017-01-31T00:45:50Z,1,0
749,2017-01-30T21:07:52Z,1,0
750,2017-01-30T14:23:49Z,1,0
751,2017-01-30T13:43:25Z,0,1
752,2017-01-30T13:31:00Z,0,1
753,2017-01-30T12:27:05Z,1,0
754,2017-01-30T12:20:49Z,1,0
755,2017-01-30T12:16:30Z,1,0
756,2017-01-29T23:39:53Z,0,1
757,2017-01-29T23:28:50Z,0,1
758,2017-01-29T21:49:32Z,0,1
759,2017-01-29T21:45:58Z,1,0
760,2017-01-29T15:03:58Z,0,1
761,2017-01-29T13:08:18Z,0,1
762,2017-01-29T13:00:32Z,0,1
763,2017-01-28T15:42:58Z,1,0
764,2017-01-28T13:16:17Z,1,0
765,2017-01-28T13:08:42Z,1,0
766,2017-01-28T13:04:58Z,1,0
767,2017-01-27T23:46:22Z,0,1
768,2017-01-27T22:00:47Z,0,1
769,2017-01-27T20:20:15Z,0,1
770,2017-01-27T16:30:29Z,1,0
771,2017-01-27T16:27:02Z,1,0
772,2017-01-27T13:19:10Z,1,0
773,2017-01-27T13:12:52Z,0,1
774,2017-01-26T23:53:37Z,1,0
775,2017-01-26T23:45:28Z,0,1
776,2017-01-26T19:21:17Z,1,0
777,2017-01-26T13:55:03Z,0,1
778,2017-01-26T13:51:46Z,0,1
779,2017-01-26T11:04:24Z,1,0
780,2017-01-26T02:48:25Z,0,1
781,2017-01-26T02:45:32Z,1,0
782,2017-01-26T02:14:56Z,1,0
783,2017-01-26T00:03:33Z,1,0
784,2017-01-25T22:05:59Z,0,1
785,2017-01-25T12:17:01Z,0,1
786,2017-01-25T12:13:46Z,1,0
787,2017-01-25T12:10:01Z,1,0
788,2017-01-25T02:37:48Z,1,0
789,2017-01-25T02:25:40Z,0,1
790,2017-01-25T02:16:19Z,1,0
791,2017-01-25T00:46:57Z,1,0
792,2017-01-24T17:49:17Z,1,0
793,2017-01-24T17:04:01Z,1,0
794,2017-01-24T16:58:06Z,1,0
795,2017-01-24T11:11:47Z,0,1
796,2017-01-23T11:38:16Z,0,1
797,2017-01-22T14:23:17Z,1,0
798,2017-01-22T12:51:36Z,1,0
799,2017-01-22T12:47:21Z,0,1
800,2017-01-22T12:47:21Z,0,1
801,2017-01-22T12:35:09Z,1,0
802,2017-01-21T23:54:31Z,1,0
803,2017-01-21T11:53:41Z,1,0
804,2017-01-21T04:56:15Z,1,0
805,2017-01-20T18:13:48Z,1,0
806,2017-01-20T18:00:43Z,1,0
807,2017-01-20T17:58:24Z,1,0
808,2017-01-20T17:55:44Z,1,0
809,2017-01-20T17:54:36Z,1,0
810,2017-01-20T17:54:00Z,1,0
811,2017-01-20T17:53:17Z,1,0
812,2017-01-20T17:52:45Z,1,0
813,2017-01-20T17:51:58Z,1,0
814,2017-01-20T17:51:25Z,0,1
815,2017-01-20T12:31:53Z,1,0
816,2017-01-20T04:24:33Z,1,0
817,2017-01-20T00:40:51Z,1,0
818,2017-01-19T20:21:36Z,0,1
819,2017-01-19T20:18:32Z,1,0
820,2017-01-19T20:13:57Z,0,1
821,2017-01-19T13:02:18Z,1,0
822,2017-01-19T13:00:13Z,1,0
823,2017-01-19T12:52:22Z,1,0
824,2017-01-19T04:01:40Z,1,0
825,2017-01-19T01:54:13Z,1,0
826,2017-01-18T22:21:02Z,1,0
827,2017-01-18T17:33:25Z,1,0
828,2017-01-18T14:03:53Z,1,0
829,2017-01-18T13:06:58Z,1,0
830,2017-01-18T13:00:51Z,1,0
831,2017-01-18T12:44:03Z,0,1
832,2017-01-18T12:34:09Z,1,0
833,2017-01-18T11:53:24Z,0,1
834,2017-01-17T19:58:10Z,1,0
835,2017-01-17T19:36:21Z,0,1
836,2017-01-17T17:55:38Z,0,1
837,2017-01-17T17:36:45Z,0,1
838,2017-01-17T14:52:39Z,1,0
839,2017-01-17T14:46:27Z,0,1
840,2017-01-17T14:36:26Z,1,0
841,2017-01-17T14:30:19Z,0,1
842,2017-01-17T13:11:56Z,1,0
843,2017-01-17T13:05:10Z,0,1
844,2017-01-17T02:08:21Z,1,0
845,2017-01-17T01:49:38Z,1,0
846,2017-01-17T01:42:18Z,1,0
847,2017-01-16T13:54:52Z,1,0
848,2017-01-16T00:29:05Z,0,1
849,2017-01-16T00:16:20Z,1,0
850,2017-01-15T22:46:33Z,0,1
851,2017-01-15T20:13:00Z,0,1
852,2017-01-15T20:04:38Z,0,1
853,2017-01-15T19:00:21Z,1,0
854,2017-01-15T14:02:41Z,1,0
855,2017-01-15T13:59:29Z,0,1
856,2017-01-15T01:58:57Z,0,1
857,2017-01-15T00:22:01Z,0,1
858,2017-01-14T13:14:13Z,0,1
859,2017-01-14T13:07:12Z,0,1
860,2017-01-14T12:50:26Z,0,1
861,2017-01-13T17:42:42Z,1,0
862,2017-01-13T11:33:24Z,1,0
863,2017-01-13T11:25:54Z,0,1
864,2017-01-13T11:22:38Z,1,0
865,2017-01-13T11:16:54Z,1,0
866,2017-01-13T11:11:13Z,1,0
867,2017-01-13T11:05:55Z,1,0
868,2017-01-13T10:49:34Z,1,0
869,2017-01-12T17:41:11Z,1,0
870,2017-01-12T14:22:21Z,1,0
871,2017-01-12T13:50:13Z,1,0
872,2017-01-12T12:23:45Z,1,0
873,2017-01-12T04:24:52Z,0,1
874,2017-01-12T04:01:38Z,1,0
875,2017-01-11T12:48:52Z,0,1
876,2017-01-11T12:44:05Z,1,0
877,2017-01-11T12:31:31Z,0,1
878,2017-01-11T12:13:40Z,1,0
879,2017-01-11T02:00:11Z,1,0
880,2017-01-11T01:35:41Z,1,0
881,2017-01-11T01:19:23Z,0,1
882,2017-01-10T22:30:53Z,1,0
883,2017-01-10T20:50:31Z,1,0
884,2017-01-10T15:26:22Z,1,0
885,2017-01-10T02:20:01Z,1,0
886,2017-01-09T22:32:33Z,1,0
887,2017-01-09T14:16:34Z,0,1
888,2017-01-09T14:14:10Z,0,1
889,2017-01-09T11:43:26Z,0,1
890,2017-01-09T11:36:02Z,1,0
891,2017-01-09T11:27:50Z,1,0
892,2017-01-09T11:17:40Z,1,0
893,2017-01-09T04:05:31Z,0,1
894,2017-01-08T18:56:20Z,0,1
895,2017-01-08T16:57:46Z,1,0
896,2017-01-08T16:46:07Z,1,0
897,2017-01-08T16:39:14Z,1,0
898,2017-01-08T16:36:46Z,0,1
899,2017-01-08T02:07:09Z,1,0
900,2017-01-07T23:54:05Z,1,0
901,2017-01-07T15:21:42Z,1,0
902,2017-01-07T15:10:46Z,1,0
903,2017-01-07T15:02:20Z,0,1
904,2017-01-07T12:03:31Z,1,0
905,2017-01-07T11:56:29Z,1,0
906,2017-01-07T03:53:38Z,0,1
907,2017-01-07T00:07:09Z,0,1
908,2017-01-06T19:30:09Z,1,0
909,2017-01-06T16:51:37Z,1,0
910,2017-01-06T14:18:51Z,0,1
911,2017-01-06T12:42:53Z,1,0
912,2017-01-06T12:34:37Z,1,0
913,2017-01-06T12:05:01Z,1,0
914,2017-01-06T11:45:47Z,1,0
915,2017-01-06T11:39:35Z,1,0
916,2017-01-06T11:19:49Z,0,1
917,2017-01-06T00:40:03Z,0,1
918,2017-01-06T00:30:15Z,1,0
919,2017-01-06T00:24:34Z,1,0
920,2017-01-05T18:14:30Z,0,1
921,2017-01-05T13:45:57Z,1,0
922,2017-01-05T13:25:30Z,0,1
923,2017-01-05T12:06:42Z,1,0
924,2017-01-05T12:01:33Z,1,0
925,2017-01-05T11:57:57Z,0,1
926,2017-01-04T18:52:09Z,0,1
927,2017-01-04T14:26:45Z,0,1
928,2017-01-04T14:01:53Z,0,1
929,2017-01-04T13:55:53Z,1,0
930,2017-01-04T13:31:32Z,1,0
931,2017-01-04T13:27:03Z,0,1
932,2017-01-04T13:19:09Z,1,0
933,2017-01-04T13:10:05Z,1,0
934,2017-01-04T12:22:38Z,0,1
935,2017-01-04T01:14:52Z,1,0
936,2017-01-03T23:58:31Z,1,0
937,2017-01-03T18:44:47Z,1,0
938,2017-01-03T17:20:43Z,1,0
939,2017-01-03T17:00:11Z,1,0
940,2017-01-03T16:44:13Z,1,0
941,2017-01-03T15:07:41Z,1,0
942,2017-01-03T15:03:29Z,1,0
943,2017-01-03T12:51:15Z,0,1
944,2017-01-03T12:46:33Z,0,1
945,2017-01-03T12:30:05Z,0,1
946,2017-01-02T23:47:12Z,0,1
947,2017-01-02T23:05:44Z,1,0
948,2017-01-02T18:44:04Z,1,0
949,2017-01-02T18:37:10Z,1,0
950,2017-01-02T18:32:29Z,1,0
951,2017-01-02T17:31:17Z,1,0
952,2017-01-02T14:40:10Z,1,0
953,2017-01-01T06:49:49Z,1,0
954,2017-01-01T06:49:33Z,1,0
955,2017-01-01T05:44:17Z,1,0
956,2017-01-01T05:43:23Z,0,1
957,2017-01-01T05:39:13Z,1,0
958,2009-05-20T22:29:47Z,1,0
959,2010-11-29T15:52:46Z,0,1
960,2010-10-28T18:53:40Z,1,0
961,2010-11-24T17:20:54Z,1,0
962,2009-11-16T21:06:10Z,0,1
963,2010-12-14T20:55:30Z,1,0
964,2010-09-01T21:38:38Z,0,1
965,2009-08-21T14:32:45Z,1,0
966,2009-10-14T14:13:17Z,1,0
967,2010-11-04T15:00:52Z,0,1
968,2009-05-19T17:43:39Z,1,0
969,2009-05-15T14:13:13Z,0,1
970,2010-12-10T14:42:15Z,1,0
971,2009-10-22T13:57:04Z,1,0
972,2010-09-07T18:07:27Z,0,1
973,2010-12-16T14:30:23Z,1,0
974,2010-12-02T15:32:49Z,1,0
975,2009-05-14T16:30:40Z,1,0
976,2009-05-04T18:54:25Z,1,0
977,2009-06-26T16:51:16Z,1,0
978,2009-12-23T17:38:18Z,1,0
979,2010-11-24T18:41:32Z,1,0
980,2009-06-23T13:40:38Z,1,0
981,2010-11-22T17:22:23Z,1,0
982,2009-05-26T14:42:01Z,1,0
983,2009-07-15T13:40:35Z,0,1
984,2010-11-03T20:11:09Z,1,0
985,2010-09-30T15:10:41Z,0,1
986,2009-08-23T21:12:37Z,1,0
987,2009-05-23T16:11:19Z,1,0
988,2010-09-16T15:25:36Z,1,0
989,2009-08-11T14:50:47Z,1,0
990,2009-10-27T15:31:48Z,1,0
991,2009-10-05T14:37:38Z,0,1
992,2010-09-17T18:55:21Z,0,1
993,2009-07-04T23:19:56Z,1,0
994,2009-05-16T22:22:45Z,1,0
995,2009-09-01T13:55:34Z,1,0
996,2009-06-05T18:21:37Z,0,1
997,2009-06-08T20:15:29Z,0,1
998,2009-08-14T14:33:46Z,1,0
999,2009-11-26T19:55:38Z,0,1
1000,2009-08-29T16:23:56Z,1,0
1001,2009-05-22T02:59:39Z,0,1
1002,2009-06-30T13:32:59Z,1,0
1003,2009-08-04T13:50:58Z,0,1
1004,2010-09-14T20:52:07Z,1,0
1005,2009-05-20T13:25:39Z,1,0
1006,2009-05-05T01:00:10Z,1,0
1007,2009-05-12T19:21:55Z,1,0
1008,2010-10-27T13:14:12Z,1,0
1009,2010-12-30T21:42:01Z,1,0
1010,2009-05-27T14:18:52Z,1,0
1011,2009-06-03T18:19:49Z,0,1
1012,2010-08-31T20:00:03Z,1,0
1013,2010-12-13T16:39:07Z,1,0
1014,2009-05-08T13:38:08Z,0,1
1015,2010-11-18T15:45:35Z,0,1
1016,2010-10-07T14:11:11Z,1,0
1017,2009-06-21T14:47:41Z,1,0
1018,2009-09-29T15:28:23Z,1,0
1019,2009-05-13T17:38:28Z,1,0
1020,2010-10-14T17:48:29Z,1,0
1021,2010-09-07T16:06:32Z,1,0
1022,2010-09-02T16:27:17Z,0,1
1023,2010-11-18T17:11:35Z,1,0
1024,2009-09-14T15:50:14Z,0,1
1025,2010-10-14T14:00:16Z,1,0
1026,2010-10-21T16:38:25Z,1,0
1027,2009-12-03T19:39:09Z,0,1
1028,2010-09-15T13:43:30Z,1,0
1029,2009-06-14T14:25:36Z,0,1
1030,2010-11-11T15:20:08Z,1,0
1031,2009-05-22T16:28:34Z,0,1
1032,2009-11-02T14:57:56Z,1,0
1033,2010-11-15T19:42:07Z,1,0
1034,2010-10-01T15:59:59Z,0,1
1035,2010-09-23T18:22:05Z,1,0
1036,2009-05-12T14:07:28Z,1,0
1037,2010-09-24T20:27:35Z,0,1
1038,2009-05-08T20:40:15Z,0,1
1039,2010-09-09T16:29:27Z,1,0
1040,2009-08-20T13:43:22Z,1,0
1041,2009-06-24T22:09:19Z,1,0
1042,2009-06-18T13:26:53Z,0,1
1043,2009-07-13T14:03:38Z,0,1
1044,2009-07-22T15:32:52Z,1,0
1045,2010-10-07T14:22:41Z,1,0
1046,2010-09-02T16:37:23Z,1,0
1047,2010-12-13T16:30:47Z,1,0
1048,2009-05-28T18:03:34Z,1,0
1049,2009-05-17T15:00:03Z,1,0
1050,2010-12-13T16:42:27Z,0,1
1051,2010-11-24T15:53:23Z,0,1
1052,2009-06-15T23:13:05Z,1,0
1053,2010-12-09T20:02:03Z,1,0
1054,2009-05-18T14:26:00Z,1,0
1055,2010-10-06T13:40:23Z,1,0
1056,2010-12-23T16:26:18Z,1,0
1057,2009-07-28T15:50:31Z,1,0
1058,2010-07-02T13:41:07Z,1,0
1059,2010-08-04T14:19:20Z,0,1
1060,2010-06-10T16:10:39Z,0,1
1061,2010-06-28T14:22:11Z,1,0
1062,2010-05-17T16:48:39Z,1,0
1063,2010-06-09T13:03:30Z,1,0
1064,2010-03-23T16:26:23Z,1,0
1065,2010-04-13T13:49:15Z,1,0
1066,2010-02-26T21:18:26Z,1,0
1067,2010-03-15T18:21:52Z,1,0
1068,2010-01-22T20:51:00Z,1,0
1069,2010-06-15T13:49:20Z,1,0
1070,2010-03-05T14:51:32Z,1,0
1071,2010-05-27T17:24:31Z,1,0
1072,2010-05-03T16:38:31Z,0,1
1073,2010-02-07T16:54:42Z,0,1
1074,2010-04-22T14:31:53Z,1,0
1075,2010-07-29T21:13:03Z,1,0
1076,2010-05-05T19:57:24Z,1,0
1077,2010-07-20T15:10:28Z,1,0
1078,2010-07-30T15:41:45Z,1,0
1079,2010-04-29T15:22:03Z,1,0
1080,2010-04-06T13:33:50Z,1,0
1081,2010-08-26T20:42:57Z,1,0
1082,2010-05-25T13:16:32Z,0,1
1083,2010-05-26T19:59:58Z,1,0
1084,2010-03-18T18:17:47Z,1,0
1085,2010-06-24T18:44:46Z,1,0
1086,2010-07-29T21:07:57Z,1,0
1087,2010-05-19T16:58:56Z,1,0
1088,2010-04-23T15:22:08Z,1,0
1089,2010-03-29T19:31:25Z,0,1
1090,2010-08-04T14:15:22Z,1,0
1091,2010-06-09T13:46:06Z,1,0
1092,2010-05-26T13:51:37Z,1,0
1093,2010-08-12T14:46:08Z,1,0
1094,2010-05-20T16:22:40Z,0,1
1095,2010-03-19T14:08:33Z,1,0
1096,2011-12-30T18:47:42Z,0,1
1097,2010-08-19T18:35:42Z,1,0
1098,2010-06-17T14:36:38Z,0,1
1099,2010-06-21T15:18:47Z,1,0
1100,2010-01-12T18:05:08Z,1,0
1101,2010-05-03T16:43:27Z,1,0
1102,2010-08-12T20:46:14Z,0,1
1103,2010-06-02T20:37:49Z,1,0
1104,2010-07-29T21:03:44Z,1,0
1105,2010-06-22T16:09:28Z,1,0
1106,2010-04-09T16:36:36Z,1,0
1107,2010-07-19T21:03:25Z,1,0
1108,2010-07-19T20:29:52Z,0,1
1109,2010-07-02T15:27:17Z,1,0
1110,2010-08-24T14:07:12Z,1,0
1111,2010-06-08T18:55:19Z,1,0
1112,2010-04-07T19:23:18Z,1,0
1113,2010-06-15T13:51:53Z,0,1
1114,2010-04-28T14:13:32Z,1,0
1115,2010-04-06T18:08:19Z,1,0
1116,2010-06-04T14:22:41Z,1,0
1117,2010-08-12T20:52:45Z,0,1
1118,2010-04-20T20:12:33Z,1,0
1119,2010-03-17T15:14:13Z,1,0
1120,2010-04-12T17:37:43Z,1,0
1121,2010-04-01T18:51:10Z,1,0
1122,2010-01-15T16:28:02Z,1,0
1123,2010-02-11T19:57:36Z,1,0
1124,2010-08-12T20:49:03Z,1,0
1125,2010-08-23T13:55:10Z,0,1
1126,2010-05-20T14:33:59Z,0,1
1127,2010-08-30T19:50:43Z,0,1
1128,2010-04-16T15:55:06Z,1,0
1129,2010-05-25T15:31:07Z,1,0
1130,2010-05-21T13:54:57Z,0,1
1131,2010-03-12T20:30:52Z,1,0
1132,2010-04-26T13:58:13Z,1,0
1133,2010-07-06T14:52:14Z,1,0
1134,2010-05-24T15:03:21Z,1,0
1135,2010-05-03T16:35:23Z,1,0
1136,2010-07-01T14:11:25Z,0,1
1137,2010-08-09T13:38:04Z,0,1
1138,2010-06-04T18:08:49Z,1,0
1139,2010-06-21T13:18:36Z,1,0
1140,2010-06-05T23:33:42Z,1,0
1141,2011-12-30T19:03:30Z,1,0
1142,2010-05-13T21:53:45Z,1,0
1143,2010-04-14T20:49:24Z,1,0
1144,2010-04-30T15:53:32Z,1,0
1145,2010-06-17T14:38:36Z,0,1
1146,2010-08-19T19:15:36Z,1,0
1147,2010-08-12T20:35:41Z,0,1
1148,2010-07-14T16:28:28Z,1,0
1149,2010-04-06T14:34:20Z,1,0
1150,2010-05-28T16:24:40Z,1,0
1151,2010-04-21T14:43:32Z,1,0
1152,2010-03-31T13:41:15Z,1,0
1153,2010-07-19T20:36:04Z,0,1
1154,2010-03-24T17:13:37Z,1,0
1155,2010-02-10T15:17:56Z,1,0
1156,2010-08-12T20:55:12Z,1,0
1157,2010-01-21T16:58:43Z,1,0
1158,2011-12-15T15:36:21Z,1,0
1159,2011-12-22T19:17:15Z,1,0
1160,2011-12-20T15:51:21Z,1,0
1161,2011-12-15T15:56:16Z,1,0
1162,2011-12-27T21:06:12Z,1,0
1163,2011-12-21T19:36:04Z,1,0
1164,2011-12-20T20:58:14Z,1,0
1165,2011-12-15T20:06:42Z,1,0
1166,2011-12-16T17:27:13Z,1,0
1167,2011-12-20T19:35:41Z,1,0
1168,2011-12-28T18:43:02Z,0,1
1169,2011-12-15T17:05:54Z,1,0
1170,2011-12-16T19:05:59Z,1,0
1171,2011-12-15T15:55:01Z,1,0
1172,2011-12-14T15:43:45Z,0,1
1173,2011-12-22T20:51:55Z,1,0
1174,2011-12-20T18:57:49Z,1,0
1175,2011-12-28T14:51:24Z,0,1
1176,2011-12-16T21:12:15Z,0,1
1177,2011-12-29T20:44:06Z,1,0
1178,2011-12-22T20:08:55Z,1,0
1179,2011-12-30T17:57:29Z,0,1
1180,2011-12-15T17:42:01Z,0,1
1181,2011-12-16T21:53:53Z,1,0
1182,2011-12-20T14:22:57Z,1,0
1183,2011-12-21T18:20:31Z,0,1
1184,2011-12-21T19:28:25Z,1,0
1185,2011-12-15T19:07:07Z,1,0
1186,2011-12-22T21:25:58Z,1,0
1187,2011-12-15T16:43:40Z,1,0
1188,2011-12-22T19:23:42Z,1,0
1189,2011-12-30T18:12:30Z,0,1
1190,2011-12-16T18:41:25Z,1,0
1191,2011-12-19T21:36:53Z,1,0
1192,2011-12-19T21:25:24Z,1,0
1193,2011-12-19T15:05:52Z,1,0
1194,2011-12-14T19:06:02Z,1,0
1195,2011-12-21T20:11:32Z,1,0
1196,2011-12-28T19:11:33Z,1,0
1197,2011-12-22T20:02:32Z,1,0
1198,2011-12-14T15:11:31Z,0,1
1199,2011-12-27T18:45:03Z,1,0
1200,2011-12-20T20:44:13Z,1,0
1201,2011-12-22T20:34:24Z,1,0
1202,2011-12-14T17:20:55Z,1,0
1203,2011-12-14T19:26:49Z,1,0
1204,2011-12-14T16:48:15Z,0,1
1205,2011-12-27T20:53:02Z,1,0
1206,2011-12-14T16:45:55Z,0,1
1207,2011-12-14T21:04:49Z,0,1
1208,2011-12-20T14:38:29Z,1,0
1209,2011-12-19T21:28:23Z,1,0
1210,2011-12-14T17:19:00Z,0,1
1211,2011-12-20T15:10:42Z,1,0
1212,2011-12-22T19:32:08Z,1,0
1213,2011-12-29T16:32:58Z,1,0
1214,2011-12-14T20:07:14Z,1,0
1215,2011-12-20T19:36:28Z,1,0
1216,2011-12-14T19:12:52Z,0,1
1217,2011-12-21T18:55:56Z,0,1
1218,2011-12-14T20:48:28Z,1,0
1219,2011-12-22T20:55:19Z,1,0
1220,2011-12-27T21:27:13Z,1,0
1221,2011-12-14T21:53:48Z,0,1
1222,2011-12-28T14:53:57Z,1,0
1223,2011-12-16T18:27:02Z,1,0
1224,2011-12-21T18:49:33Z,0,1
1225,2011-12-21T14:51:46Z,0,1
1226,2011-12-20T15:58:09Z,1,0
1227,2011-12-16T20:18:23Z,1,0
1228,2011-12-28T20:13:37Z,1,0
1229,2011-12-14T18:55:03Z,1,0
1230,2011-12-15T18:31:42Z,1,0
1231,2011-12-28T16:02:53Z,0,1
1232,2011-12-28T16:27:35Z,1,0
1233,2011-12-16T20:36:42Z,0,1
1234,2011-12-16T18:49:07Z,0,1
1235,2011-12-14T22:22:59Z,1,0
1236,2011-12-14T22:08:19Z,1,0
1237,2011-12-27T19:08:55Z,1,0
1238,2011-12-29T20:26:00Z,0,1
1239,2011-12-22T20:05:50Z,1,0
1240,2011-12-21T20:36:36Z,1,0
1241,2011-12-20T16:42:18Z,1,0
1242,2011-12-15T15:25:10Z,1,0
1243,2011-12-20T15:04:19Z,1,0
1244,2011-12-29T16:49:20Z,0,1
1245,2011-12-21T18:14:19Z,1,0
1246,2011-12-20T20:12:46Z,1,0
1247,2011-12-14T15:22:56Z,1,0
1248,2011-12-15T14:43:55Z,1,0
1249,2011-12-16T19:37:22Z,1,0
1250,2011-12-14T16:43:22Z,1,0
1251,2011-12-29T19:36:09Z,1,0
1252,2011-12-20T18:41:50Z,1,0
1253,2011-12-21T18:28:58Z,1,0
1254,2011-12-29T18:23:20Z,1,0
1255,2011-12-16T20:06:39Z,0,1
1256,2011-12-27T19:38:11Z,0,1
1257,2011-12-20T21:11:58Z,1,0
1258,2011-12-08T19:54:25Z,1,0
1259,2011-12-12T21:52:24Z,1,0
1260,2011-12-06T20:52:00Z,1,0
1261,2011-11-29T19:48:51Z,1,0
1262,2011-12-06T19:28:38Z,1,0
1263,2011-11-29T17:51:06Z,1,0
1264,2011-11-29T19:27:19Z,0,1
1265,2011-11-29T17:31:26Z,1,0
1266,2011-11-28T20:45:01Z,1,0
1267,2011-11-29T20:06:39Z,1,0
1268,2011-12-09T15:55:08Z,0,1
1269,2011-12-12T21:15:55Z,1,0
1270,2011-12-06T19:18:31Z,1,0
1271,2011-12-02T21:28:32Z,1,0
1272,2011-12-08T20:25:16Z,0,1
1273,2011-12-09T14:16:08Z,0,1
1274,2011-11-30T19:25:15Z,1,0
1275,2011-12-09T13:49:28Z,0,1
1276,2011-12-13T21:17:19Z,0,1
1277,2011-12-09T19:12:04Z,1,0
1278,2011-12-12T16:36:31Z,1,0
1279,2011-12-13T15:50:31Z,0,1
1280,2011-12-13T17:16:54Z,0,1
1281,2011-11-29T21:03:45Z,1,0
1282,2011-12-13T20:16:22Z,1,0
1283,2011-12-09T16:04:27Z,0,1
1284,2011-12-08T15:07:00Z,1,0
1285,2011-11-30T14:44:25Z,1,0
1286,2011-12-09T20:53:48Z,1,0
1287,2011-12-07T18:44:38Z,1,0
1288,2011-12-13T20:45:50Z,1,0
1289,2011-11-29T21:22:07Z,1,0
1290,2011-12-12T21:31:28Z,0,1
1291,2011-12-06T20:16:02Z,1,0
1292,2011-12-05T16:47:18Z,1,0
1293,2011-12-02T18:44:14Z,1,0
1294,2011-12-08T17:09:39Z,1,0
1295,2011-12-08T16:47:13Z,1,0
1296,2011-11-30T19:50:15Z,1,0
1297,2011-12-01T20:15:04Z,1,0
1298,2011-12-12T20:19:37Z,1,0
1299,2011-12-09T16:22:06Z,1,0
1300,2011-12-02T18:23:56Z,1,0
1301,2011-12-13T18:40:27Z,0,1
1302,2011-12-12T16:09:40Z,1,0
1303,2011-12-05T20:03:48Z,1,0
1304,2011-11-28T21:37:13Z,0,1
1305,2011-12-06T19:47:14Z,1,0
1306,2011-12-01T20:06:29Z,0,1
1307,2011-12-08T19:10:52Z,1,0
1308,2011-12-05T17:02:47Z,1,0
1309,2011-12-09T18:27:42Z,0,1
1310,2011-12-09T21:35:33Z,1,0
1311,2011-12-05T18:04:57Z,1,0
1312,2011-12-13T14:58:39Z,1,0
1313,2011-12-09T21:26:46Z,1,0
1314,2011-12-09T16:49:16Z,0,1
1315,2011-12-13T20:16:20Z,1,0
1316,2011-12-01T18:48:35Z,0,1
1317,2011-12-01T19:14:45Z,1,0
